WBodyID	WaterBodyName	DataSource	Actual_StationID	StationID	StationName	Actual_Latitude	Actual_Longitude	ActivityDepth	SampleDate	Alk_CaCO3_mgl	Alk_CaCO3_mgl_QA	Anatoxin_ugl	Anatoxin_ugl_QA	C_organic_mgl	C_organic_mgl_QA	Ca_mgl	Ca_mgl_QA	Chla_ugl	Chla_ugl_QA	ChlaC_ugl	ChlaC_ugl_QA	chlb_ugl	chlb_ugl_QA	Cl_mgl	Cl_mgl_QA	Color_true_pcu	Color_true_pcu_QA	Cond_umhocm	Cond_umhocm_QA	DO_mgl	DO_mgl_QA	DO_percent	DO_percent_QA	Ecoli_100ml	Ecoli_100ml_QA	F_mgl	F_mgl_QA	Fe_ugl	Fe_ugl_QA	hardness_mglCaCO3	hardness_mglCaCO3_QA	K_mgl	K_mgl_QA	Mg_mgl	Mg_mgl_QA	Na_mgl	Na_mgl_QA	NH3_N_ugl	NH3_N_ugl_QA	NO2_ugl	NO2_ugl_QA	NOx_ugl	NOx_ugl_QA	OP_mgl	OP_mgl_QA	pH	pH_QA	Pheo_ugl	Pheo_ugl_QA	Salinity_ppt	Salinity_ppt_QA	Salinity_PSS	Salinity_PSS_QA	Secchi_m	Secchi_m_QA	Si_ugl	Si_ugl_QA	SO4_mgl	SO4_mgl_QA	TDS_mgl	TDS_mgl_QA	TempW_C	TempW_C_QA	TempW_Ce	TempW_Ce_QA	TKN_ugl	TKN_ugl_QA	TN_ugl	TN_ugl_QA	TP_ugl	TP_ugl_QA	TSI	TSI_QA	TSS_mgl	TSS_mgl_QA	Turb_ntu	Turb_ntu_QA	VSS_mgl	VSS_mgl_QA
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	8/25/2020 10:17:00 AM	72						28				53.5		2.76		34.1		70		294		6.91										95.6		4.2		6.2		19.6		16		2	I	71		0.004	I	8.1		4.65						0.2		5010		15.6				30.2		30.2				1730		107		70		18	I	13.5		10	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	8/25/2020 10:18:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	9/8/2020 10:19:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	9/8/2020 10:20:00 AM	61						24.5				30.1		1.45		28.6		70		268		6.72										84.6		3.7		5.7		16.6		26		4		63		0.014		7.8		2.36						0.4		4160		13.7				28.3		28.3				1320		78		63		11	I	7.4		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	9/23/2020 9:51:00 AM	73						27.3				30.8		1.82		33.4		65		297		7.11										94.5		4.2		6.4		19.2		16		2	I	50		0.024		7.8		2.21						0.3		5100		16.1				27.1		27.1				1260		98		64		17	I	10.8		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	9/23/2020 9:52:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	10/6/2020 9:05:00 AM	86						34.6				10.6		0.939		38.9		55		347		6.79										115.5		4.6		7.1		24.1		31		12		254		0.044		7.9		1.1						0.3		6720		16.7				26.9		26.9				1350		98		57		11	I	10.7		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	10/6/2020 9:07:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	10/21/2020 10:08:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	10/21/2020 10:10:00 AM	68						25.5				9.19		0.469		31.4		100		280		7.19										88.2		4		5.9		17.8		20		5		194		0.066		7.6		0.973						0.3		5450		13.8				25.6		25.6				1330		118		57		10	I	10.3		5	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	11/17/2020 10:37:00 AM	96						35.2				6.86		0.18		41.3		38		366		7.8										120.5		4.7		7.9		24		12		2	I	335		0.058		8.1		0.9						0.2		8550		21				25		25				1650		181		57		46		51.6		14	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	12/15/2020 9:28:00 AM	99						35.6				24.4		1.54		42.6		47		377		9.17										122		4.9		8		25.7		12		2	I	311		0.063		8		0.742						0.3		9130		21.5				20		20				1400		147		64		10	I	26.1		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	1/5/2021 9:55:00 AM	101						34.5				4.14		0.08	U	41.5		76		365		9.11	J									118.9		4.6		8		23.6		13		3	I	448		0.063		8.2		0.416						0.2		9430		21.5				18.9		18.9				1490		168		52		20	I	55		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	2/9/2021 11:22:00 AM	98						33.7				8.66		0.656		41.2		36		372		8.95										115.7		4.6		7.6		23.9		13		2	U	365		0.053		8.1		0.488						0.4		9290		20.9				21.2		21.2				1550		113		57		17	I	38.2		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	3/10/2021 8:55:00 AM	105						37.5				7.52		0.293		45.6		43		392		8.87										127.7		5		8.2		25.9		18		2	I	442		0.072		8.2		0.768						0.1		8870		22.4				18.8		18.8				1600		169		57		26		35.5		12	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	4/6/2021 9:53:00 AM	100						35.8				5.8		0.204		42.1		35		383		8.29										122.8		4.8		8.1		24.2		15		2	I	426		0.086		8		0.52						0.2		10100		22.8				20.9		20.9				1590		138		55		12	I	33.5		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.5	5/4/2021 9:27:00 AM	100						36.4				76.1		4.66		43.9		41		382		8.04										125.2		5		8.3		25.2		7	I	3	IG	8	I	0.036		8.8		2.32						0.2		8940		22				29.2		29.2				1820		212		75		38	I	49.2		15	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.1084	-80.6914	0.3	5/4/2021 9:30:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.10840693	-80.69143806	0.3	5/18/2021 10:55:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.10840693	-80.69143806	0.5	5/18/2021 10:58:00 AM	93						34.2				19.4		0.6		42.8		41		379		8.2										118.3		4.6		8		24.1		14	G	2	I	34		0.038		8.6		0.724								7450		21.3				25.6		25.6				1450		132		63		19	I	18.5		9	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.10840693	-80.69143806	0.3	6/8/2021 9:19:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.10840693	-80.69143806	0.5	6/8/2021 9:22:00 AM	98						34.1				30.1		0.987		42.8		33		390		6.87										117.6		4.6		7.9		24		11		2	U	25		0.039		8.2		1.41						0.2		5550		21.2				28.7		28.7				1440		140		67		22	I	26.2		10	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.10840693	-80.69143806	0.3	6/22/2021 9:05:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49083"	="49083"	="NES135"	27.10840693	-80.69143806	0.5	6/22/2021 9:06:00 AM	105						34.3				47.2		0.536		44.9		31		402		7.6										118.5		4.7		8		24.2		9	I	2	I	106		0.052		8.4		1.4						0.2		7580		22.6				29.5		29.5				1910		122		71		29	I	42		14	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	5/5/2020 9:28:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	5/20/2020 8:56:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	5/20/2020 8:56:00 AM	102						39.6				36.4				47.4		32		407		7.75										136.2		5.5		9.1		27.4		13	G	2	U	5	U	0.018		8.4		1.82						0.2		4550		25.1				25.8		25.8				1440		123		67		28	I	25.6		14	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	6/2/2020 9:15:00 AM	106						41.1				19.3				49		28		324		6.78										140.8		5.5		9.2		28.1		7	I	2	I	41		0.044		8.4		1.09						0.2		6870		26.4				29.4		29.4				1080		117		60		24	I	20.2		8	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	6/2/2020 9:18:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	6/23/2020 8:58:00 AM	67						29.2				39.9		1.42		41.8		140		338		6.04										103		6.5		7.3		23.1		22		6		20		0.146		7.3		1.19						0.4		4800		23.3				30.4		30.4				1560		239		69		10	I	9.6		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	6/23/2020 9:00:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	7/7/2020 8:46:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	7/7/2020 8:46:00 AM	67						27.3				106		3.82		36.2		163		306		5.24										96.5		4.8		6.9		19.7		78	G	7		69		0.036		7.9		6.81						0.3		4340		19.3				29.7		29.7				2310		180		79		16	I	15.4		10	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	7/21/2020 8:48:00 AM	74						31.8				29.2		1.61		42.6		123		349		6.14										108		5.4		6.9		24.4		35		7		66		0.109		7.4		2.09						0.5		4880		22.4				28.6		28.6				1540		196		67		14	I	6.7		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	7/21/2020 8:48:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	8/4/2020 9:13:00 AM	60						25				47.2	J	3.14	J	32.4		103		278		7.53										87.7		4.3		6.1		18.3		14	G	2	I	5	U	0.028		8		2.64	J					0.3		4030		16.3				30.1		30.1				1540		123		70		16	I	12.5		5	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	8/4/2020 9:15:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	8/25/2020 9:20:00 AM	65						26.8				29.5		2.11		36.8		141		296		5.08										90.7		4.4		5.7		21.9		70		9		87		0.093		7.3		3.91						0.2		6190		16.3				29.7		29.7				1770		202		68		17	I	8.6		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	8/25/2020 9:21:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	9/8/2020 9:29:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	9/8/2020 9:32:00 AM	54						22.3				18.4		1.3		32.9		166		270		5.4										77.8		5.4		5.4		18.9		115		12		94		0.154		7.2		1.41						0.4		5200		12.8				27.9		27.9				1540		213		63		4	I	3.6		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	9/23/2020 9:05:00 AM	58						22.4				10.8		0.621		29.6		206		234		4.93										75.3		4.7		4.7		17.3		135		12		73		0.282		7		0.829						0.3		6470		11.4				26.6		26.6				1540		334		59		3	U	2.6		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	9/23/2020 9:07:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	10/6/2020 8:24:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	10/6/2020 8:24:00 AM	31						12.2				2.39		0.306		19.3		271		153		3.03										43.2		5.2		3.1		11		158		15		82		0.488		6.9		0.53						0.5		5250		5				26.3		26.3				1720		561		50		4	I	4.2		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	10/21/2020 9:22:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	10/21/2020 9:23:00 AM	60						22.2				3.71		0.219		35.5		256		278		6.79										77.7		7.8		5.4		19.4		328		103		223		0.358		6.8		0.547						0.3		6830		11				25.5		25.5				2040		408		55		4	I	3		3	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	11/17/2020 9:37:00 AM	58						23.6				2.83		0.128		35.2		254		272		4.8										81.6		6.7		5.5		19.6		110		26		269		0.391		7		0.517						0.4		6950		11.8				24.6		24.6				1870		462		52		5	I	5.2		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	12/15/2020 8:46:00 AM	93						33.8				14.8		0.887		41.8		56		370		8.89										116.3		5		7.8		24.4		12		3	I	308		0.071		7.9		0.891						0.4		9000		21.3				20.4		20.4				1320		140		60		10	I	18.1		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	1/5/2021 9:13:00 AM	101						34.9				5.98		0.208	I	42.6		41		374		8.84	J									120.1		4.7		8		23.9		14		2	I	485		0.061		8.1		0.432						0.2		9300		21.2				18.9		18.9				1540		166		55		13	I	39.2		6	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	2/9/2021 10:29:00 AM	94						33.2				15.8		1.42		40.6		40		363		9.19										114.1		4.6		7.6		23.8		12		2	U	313		0.045		8.1		0.528						0.3		8660		20.3				20.5		20.5				1410		101		60		33		31.5		11	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	3/10/2021 8:05:00 AM	93						34.4				8.65		0.276		42.5		40		367		8.94										119.1		4.7		8.1		23.9		30		2	I	371		0.064		8.2		0.672						0.3		8480		22.2				18.8		18.8				1420		148		57		20		23.4		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	4/6/2021 8:58:00 AM	96						35.1				10.2		0.372		42.4		44		381		8.05										120.4		4.7		7.9		24.1		25		3	I	317		0.075		7.9		0.932						0.3		8990		22.4				20.7		20.7				1490		121		58		20		24.6		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.5	5/4/2021 8:34:00 AM	93						35				58.5		2.33		43		73		374		6.49										120.8		4.8		8.1		24.8		31		4	G	32		0.028		8.5		5.62						0.2		7370		21.2				28.8		28.8				2050		188		74		40		32.7		16	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.1869	-80.767	0.3	5/4/2021 8:38:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.18687027	-80.76699028	0.3	5/18/2021 9:42:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.18687027	-80.76699028	0.5	5/18/2021 9:44:00 AM	89						33.1				56.7		1.26						368		8.27										115.3		4.6		7.9		24.1		11	G			5	U			9		1.87														25.4		25.4				1610		112		71		21	I	16.9		14	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.18687027	-80.76699028	0.3	6/8/2021 8:30:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.18687027	-80.76699028	0.5	6/8/2021 8:33:00 AM	92						33.4				87.6		2.19		44.8		39		391		6.02										116.6		4.6		8		24.7		12		2	U	5	U	0.002	I	8.4		3.35						0.3		5530		21.4				29		29				1860		134		75		21	I	17.4		15	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.18687027	-80.76699028	0.3	6/22/2021 8:16:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49084"	="49084"	="NES191"	27.18687027	-80.76699028	0.5	6/22/2021 8:17:00 AM	100						36.6				97.2		1.78		44.7		39		401		5.42										125.8		4.9		8.4		25.6		11		2	I	5	U	0.029		8.3		2.54						0.2		7010		22.2				29.4		29.4				2930		113		78		37	I	31.8		25	I
1002667	Okeechobee, Lake	WIN_21FLWQA	="BLOOM45"	="BLOOM45"	="NW Lake O"	27.0826	-80.817	0.3	7/30/2019 11:15:00 AM			0.25	U					66		63																												12				4	U	0.004	U			1.8	U																	1500		1504		54		68							
1002667	Okeechobee, Lake	WIN_21FLWQA	="BLOOM251"	="BLOOM251"	="NW Okeechobee"	27.1243	-80.8071	0.3	7/18/2019 11:40:00 AM			0.25	U					20		18																												11				4	U	0.019				2.4	I																	880		884		51		56							
1002667	Okeechobee, Lake	WIN_21FLWQA	="BLOOM191"	="BLOOM191"	="Pahokee Dock"	26.8255	-80.667	0.3	4/3/2019 3:20:00 PM			0.25	U					50		45																												25				310						4.3	I																	570		880		210		64							
1002667	Okeechobee, Lake	WIN_21FLWQA	="BLOOM5"	="BLOOM5"	="Pahokee marina"	26.826	-80.6668	0.3	8/28/2019 10:55:00 AM			0.25	U					44		39																												11				22		0.044				6.5																		1100	J	1122		100		66							
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	3/11/2020 12:03:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	4/8/2020 11:58:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	5/6/2020 11:45:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.5	5/21/2020 11:06:00 AM	108						42.4				17.4				48.9		24		430		8.76										145.6		5.7		9.7		28.1		10		2	U	5	U	0.021		8.6		0.455						0.6		8500		27.2				28		28				923		67		57		8	I	8.6		3	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	5/21/2020 11:07:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	6/3/2020 11:10:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.5	6/3/2020 11:11:00 AM	118						46.8				8.2				53.4		36		465		7.24										161.1		6.6		10.7		30.6		11		2	U	5	U	0.006	I	8.4		0.53						0.6		5380		29.2				28.2		28.2				1040		49		51		8	I	5.7		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	6/24/2020 10:56:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.5	6/24/2020 11:00:00 AM	103						41.1				6.63		0.308		47.3		29		442		6.76										141.4		5.8		9.4		27.2		14		2	U	5	U	0.02		8.5		0.144						1		7760		27.2				30.2		30.2				892		58		49		3	I	4.6		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.5	7/8/2020 11:21:00 AM	103						38.2				2.51		0.108		48.5		25		425		7.38										131.5		5.4		8.8		27.8		14	G	2	U	5	U	0.011		8.4		0.068						1.2	S	4020		26.7				31		31				817		33		39		3	U	1.4		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	7/8/2020 11:21:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.5	7/22/2020 10:37:00 AM	95						37.6				6.8		0.405		46.6		23		408		7.21										131.6		5.4		9.1		28		26		2	I	19		0.002	U	8.4		0.72						1.1		4480		24.9				27.5		27.5				931		26		48		3	U	2.3		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	7/22/2020 10:45:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	8/5/2020 11:17:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.5	8/5/2020 11:19:00 AM	96						37.8				6.11		0.382		46.3		24		410		7.09										131.7		5.4		9		26.9		6	I	2	U	5	U	0.002	U	8.3		0.194						1.4	S	6450		24.9				30.9		30.9				867		29		45		3	U	2		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	8/26/2020 11:40:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.5	8/26/2020 11:42:00 AM	100						38.2				22.2		1.58		45.8		36		416		7.45										133		5.4		9.1		27.6		5	U	2	U	5	U	0.004	I	8.1		2.2						0.5		7320		24				29.5		29.5				1540		73		62		17		9.4		9	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.5	9/9/2020 11:35:00 AM	91						33.9				14		1.55		42.6		37		380		7.37										118.6		5		8.2		24		6	I	2	U	5	U	0.014	G	8.2		0.571						0.7		6670		21.5				29.6		29.6				957		58		55		6	I	4.8		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	9/9/2020 11:37:00 AM			0.25	UY																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	9/24/2020 11:17:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.5	9/24/2020 11:20:00 AM	94						34.7				37.7		3.43		40.3		39		371		8.28										119.8		5		8.1		24.2		6	I	2	I	20		0.021		8.2		1.42						0.4		7430		20.5				26.8		26.8				1180		87		65		16		12.9		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="15485"	="15485"	="PALMOUT"	26.8324	-80.9425	0.3	10/7/2020 11:23:00 AM			0.25	U																																																																												
